order_id,customer_id,order_date,region,category,segment,status,units,unit_price,discount_pct,shipping_cost,rating,revenue,profit,year,month,quarter,day_of_week,is_weekend,net_revenue,profit_margin,rev_tier,is_returned,is_cancelled,seg_total,seg_share_pct
GM10753,C161,2023-12-26,West,Sports,B2B,Delivered,47,597.1089284996347,20,43.32865985040194,2,22451.3,5534.24,2023,2023-12,2023Q4,Tuesday,False,22407.97,24.65,High,0,0,2559078.14,0.877
GM10754,C036,2024-01-29,West,Electronics,B2C,Delivered,30,509.47651574748437,25,180.46745856007973,4,11463.22,2385.68,2024,2024-01,2024Q1,Monday,False,11282.75,20.81,High,0,0,5282746.83,0.217
GM10755,C140,2024-12-30,Central,Sports,B2C,Delivered,29,466.43384509263876,20,194.70944353879696,3,10821.27,2830.54,2024,2024-12,2024Q4,Monday,False,10626.56,26.16,Medium,0,0,5282746.83,0.205
GM10756,C101,2024-09-21,South,Home,B2B,Delivered,30,696.812537623808,0,128.91556312131843,5,20904.38,5117.99,2024,2024-09,2024Q3,Saturday,True,20775.46,24.48,High,0,0,2559078.14,0.817
GM10757,C103,2024-02-25,East,Books,B2C,Delivered,27,406.75770547436906,0,192.3961832803927,2,10982.46,2425.48,2024,2024-02,2024Q1,Sunday,True,10790.06,22.09,Medium,0,0,5282746.83,0.208
GM10758,C147,2024-11-19,West,Home,B2C,Delivered,15,314.8736246986701,25,68.7287348840342,4,3542.33,1141.12,2024,2024-11,2024Q4,Tuesday,False,3473.6,32.21,Low,0,0,5282746.83,0.067
GM10759,C031,2024-01-26,Central,Sports,B2B,Delivered,41,580.9003182581506,20,179.23317623356732,5,19053.53,3099.53,2024,2024-01,2024Q1,Friday,False,18874.3,16.27,High,0,0,2559078.14,0.745
GM10760,C130,2023-11-05,East,Home,B2B,Pending,12,667.0836141068984,5,99.09613613283534,2,7604.75,2233.14,2023,2023-11,2023Q4,Sunday,True,7505.65,29.37,Medium,0,0,2559078.14,0.297
GM10761,C144,2024-09-30,South,Home,B2C,Delivered,32,640.0343884562386,10,186.16994374570308,4,18432.99,4109.84,2024,2024-09,2024Q3,Monday,False,18246.82,22.3,High,0,0,5282746.83,0.349
GM10762,C061,2024-11-16,North,Clothing,Enterprise,Returned,33,214.4637892919063,0,32.571728247302616,3,7077.31,2324.48,2024,2024-11,2024Q4,Saturday,True,7044.74,32.84,Medium,1,0,1511486.14,0.468
GM10763,C079,2024-08-18,Central,Electronics,B2C,Delivered,50,603.7647885213111,25,19.931503922869204,1,22641.18,2202.17,2024,2024-08,2024Q3,Sunday,True,22621.25,9.73,High,0,0,5282746.83,0.429
GM10764,C014,2023-05-01,West,Electronics,B2B,Delivered,34,455.8440898885835,25,96.523045524889,3,11624.02,766.45,2023,2023-05,2023Q2,Monday,False,11527.5,6.59,High,0,0,2559078.14,0.454
GM10765,C196,2024-12-11,West,Home,Enterprise,Delivered,43,194.454515562052,5,124.31842238858262,4,7943.47,1757.37,2024,2024-12,2024Q4,Wednesday,False,7819.15,22.12,Medium,0,0,1511486.14,0.526
GM10766,C043,2024-12-26,North,Sports,B2B,Delivered,2,281.4400059118343,10,56.53177490439364,5,506.59,25.45,2024,2024-12,2024Q4,Thursday,False,450.06,5.02,Low,0,0,2559078.14,0.02
GM10767,C068,2024-12-15,West,Beauty,B2B,Delivered,37,666.0941219680627,25,159.96306444168047,5,18484.11,3474.66,2024,2024-12,2024Q4,Sunday,True,18324.15,18.8,High,0,0,2559078.14,0.722
GM10768,C077,2023-05-24,West,Clothing,B2C,Returned,19,741.2913139223183,10,17.546099966999368,1,12676.08,2555.54,2023,2023-05,2023Q2,Wednesday,False,12658.53,20.16,High,1,0,5282746.83,0.24
GM10769,C094,2024-03-09,Central,Home,B2B,Pending,26,498.58025234246895,10,152.52553881140886,4,11666.78,3001.56,2024,2024-03,2024Q1,Saturday,True,11514.25,25.73,High,0,0,2559078.14,0.456
GM10770,C082,2023-01-03,South,Electronics,B2B,Returned,34,403.64258823951496,0,125.24230276174886,4,13723.85,4771.47,2023,2023-01,2023Q1,Tuesday,False,13598.61,34.77,High,1,0,2559078.14,0.536
GM10771,C084,2023-01-14,East,Beauty,B2C,Cancelled,7,448.5533302645114,0,26.862762986362576,5,3139.87,336.23,2023,2023-01,2023Q1,Saturday,True,3113.01,10.71,Low,0,1,5282746.83,0.059
GM10772,C077,2023-05-11,South,Clothing,B2C,Delivered,19,257.444675382471,25,155.97409480372232,5,3668.59,779.63,2023,2023-05,2023Q2,Thursday,False,3512.62,21.25,Low,0,0,5282746.83,0.069
GM10773,C122,2023-02-03,South,Books,B2B,Delivered,26,581.7382174850887,20,196.29520490292518,4,12100.15,1487.39,2023,2023-02,2023Q1,Friday,False,11903.85,12.29,High,0,0,2559078.14,0.473
GM10774,C163,2024-05-09,East,Beauty,B2C,Returned,34,372.36281354580774,25,148.54223486802698,5,9495.25,2966.83,2024,2024-05,2024Q2,Thursday,False,9346.71,31.25,Medium,1,0,5282746.83,0.18
GM10775,C005,2024-03-09,Central,Electronics,B2C,Delivered,43,406.83183425401603,20,107.93037345352165,2,13995.02,2052.22,2024,2024-03,2024Q1,Saturday,True,13887.09,14.66,High,0,0,5282746.83,0.265
GM10776,C056,2024-06-06,Central,Home,B2C,Delivered,33,730.9993759106837,20,44.445479620433794,2,19298.38,3265.4,2024,2024-06,2024Q2,Thursday,False,19253.93,16.92,High,0,0,5282746.83,0.365
GM10777,C041,2023-04-04,West,Electronics,B2C,Cancelled,21,490.2395435216827,20,53.2459142740867,2,8236.02,844.78,2023,2023-04,2023Q2,Tuesday,False,8182.77,10.26,Medium,0,1,5282746.83,0.156
GM10778,C008,2023-08-27,South,Sports,B2B,Returned,30,278.6476920979532,15,159.82803070553948,1,7105.52,1653.11,2023,2023-08,2023Q3,Sunday,True,6945.69,23.27,Medium,1,0,2559078.14,0.278
GM10779,C163,2024-02-18,West,Beauty,B2C,Delivered,24,647.1123054671583,15,64.86402127493906,4,13201.09,3764.36,2024,2024-02,2024Q1,Sunday,True,13136.23,28.52,High,0,0,5282746.83,0.25
GM10780,C038,2023-06-10,North,Beauty,B2B,Delivered,28,780.0001786252753,10,116.05156096970391,5,19656.0,3399.11,2023,2023-06,2023Q2,Saturday,True,19539.95,17.29,High,0,0,2559078.14,0.768
GM10781,C021,2024-01-19,North,Home,Enterprise,Pending,47,508.46978502697516,0,99.34600035253632,5,23898.08,2217.23,2024,2024-01,2024Q1,Friday,False,23798.73,9.28,High,0,0,1511486.14,1.581
GM10782,C069,2023-09-23,East,Electronics,B2C,Delivered,48,261.1425672125111,25,191.45192352453188,4,9401.13,3003.69,2023,2023-09,2023Q3,Saturday,True,9209.68,31.95,Medium,0,0,5282746.83,0.178
GM10783,C100,2024-09-15,East,Electronics,B2C,Pending,3,345.64416872709165,15,52.64040432116029,5,881.39,253.64,2024,2024-09,2024Q3,Sunday,True,828.75,28.78,Low,0,0,5282746.83,0.017
GM10784,C153,2024-07-04,Central,Beauty,B2B,Delivered,12,444.1877148654108,5,134.97023024649346,4,5063.74,1257.91,2024,2024-07,2024Q3,Thursday,False,4928.77,24.84,Medium,0,0,2559078.14,0.198
GM10785,C077,2024-09-29,North,Beauty,B2C,Pending,48,395.59124858010455,5,37.099821613944584,2,18038.96,1558.73,2024,2024-09,2024Q3,Sunday,True,18001.86,8.64,High,0,0,5282746.83,0.341
GM10786,C042,2024-12-02,East,Clothing,B2C,Pending,36,306.277294190078,5,47.6841602101764,2,10474.68,3373.59,2024,2024-12,2024Q4,Monday,False,10427.0,32.21,Medium,0,0,5282746.83,0.198
GM10787,C032,2023-02-07,East,Sports,B2B,Delivered,33,430.71716848736503,15,79.7505576054755,4,12081.62,1254.56,2023,2023-02,2023Q1,Tuesday,False,12001.87,10.38,High,0,0,2559078.14,0.472
GM10788,C069,2023-06-19,East,Home,B2C,Delivered,30,179.49025078258063,0,196.24481076581284,4,5384.71,913.7,2023,2023-06,2023Q2,Monday,False,5188.47,16.97,Medium,0,0,5282746.83,0.102
GM10789,C170,2023-12-12,North,Clothing,B2B,Delivered,28,205.14450501580578,5,88.73249762967555,4,5456.84,905.33,2023,2023-12,2023Q4,Tuesday,False,5368.11,16.59,Medium,0,0,2559078.14,0.213
GM10790,C095,2024-12-20,West,Electronics,B2C,Delivered,6,671.2949406721715,5,174.00171217769696,5,3826.38,1067.62,2024,2024-12,2024Q4,Friday,False,3652.38,27.9,Low,0,0,5282746.83,0.072
GM10791,C167,2024-02-17,South,Electronics,B2B,Pending,8,35.53225985908918,10,163.02421752380621,3,255.83,29.68,2024,2024-02,2024Q1,Saturday,True,92.81,11.6,Low,0,0,2559078.14,0.01
GM10792,C129,2024-06-13,West,Home,Enterprise,Delivered,24,241.47187104020801,25,155.5469847079099,4,4346.49,430.07,2024,2024-06,2024Q2,Thursday,False,4190.94,9.89,Medium,0,0,1511486.14,0.288
GM10793,C130,2024-04-01,North,Electronics,B2B,Delivered,25,694.6905393809291,0,92.61200427345912,4,17367.26,1187.35,2024,2024-04,2024Q2,Monday,False,17274.65,6.84,High,0,0,2559078.14,0.679
GM10794,C020,2023-05-19,South,Sports,B2C,Pending,33,215.83750220751645,5,42.39982652112241,5,6766.51,519.0,2023,2023-05,2023Q2,Friday,False,6724.11,7.67,Medium,0,0,5282746.83,0.128
GM10795,C075,2024-11-26,West,Sports,Enterprise,Delivered,35,230.48061243298997,25,22.619172358077545,4,6050.12,1764.12,2024,2024-11,2024Q4,Tuesday,False,6027.5,29.16,Medium,0,0,1511486.14,0.4
GM10796,C149,2023-05-28,East,Home,Enterprise,Delivered,33,456.2065392718983,5,117.1428067097673,3,14302.08,1315.51,2023,2023-05,2023Q2,Sunday,True,14184.94,9.2,High,0,0,1511486.14,0.946
GM10797,C147,2023-05-06,South,Electronics,B2B,Returned,30,544.7949868505948,10,86.22145545765933,3,14709.46,3761.36,2023,2023-05,2023Q2,Saturday,True,14623.24,25.57,High,1,0,2559078.14,0.575
GM10798,C052,2023-05-20,East,Sports,B2B,Delivered,44,763.2553648385613,10,19.340470378679832,5,30224.91,9930.15,2023,2023-05,2023Q2,Saturday,True,30205.57,32.85,High,0,0,2559078.14,1.181
GM10799,C084,2024-05-30,West,Clothing,Enterprise,Delivered,46,61.790546134856456,25,23.165749492760753,4,2131.77,568.1,2024,2024-05,2024Q2,Thursday,False,2108.6,26.65,Low,0,0,1511486.14,0.141
GM10800,C014,2023-03-28,West,Home,Enterprise,Delivered,41,262.9088344600501,5,36.686485046622856,3,10240.3,3390.36,2023,2023-03,2023Q1,Tuesday,False,10203.61,33.11,Medium,0,0,1511486.14,0.677
GM10801,C154,2023-10-16,West,Electronics,B2C,Delivered,29,317.6384132843075,20,171.4716907491296,4,7369.21,1876.12,2023,2023-10,2023Q4,Monday,False,7197.74,25.46,Medium,0,0,5282746.83,0.139
GM10802,C161,2024-01-27,West,Home,B2C,Delivered,36,529.6311282977625,5,52.76972429184565,2,18113.38,2161.42,2024,2024-01,2024Q1,Saturday,True,18060.61,11.93,High,0,0,5282746.83,0.343
GM10803,C164,2023-05-22,North,Beauty,Enterprise,Delivered,39,715.7323869214832,20,49.10601726670484,4,22330.85,1692.98,2023,2023-05,2023Q2,Monday,False,22281.74,7.58,High,0,0,1511486.14,1.477
GM10804,C090,2023-09-27,East,Electronics,B2B,Returned,31,223.56319693673788,20,114.14145557278287,5,5544.37,1224.37,2023,2023-09,2023Q3,Wednesday,False,5430.23,22.08,Medium,1,0,2559078.14,0.217
GM10805,C170,2024-02-13,East,Clothing,B2C,Returned,41,291.82605613156704,15,28.833734615554107,5,10170.14,2965.06,2024,2024-02,2024Q1,Tuesday,False,10141.31,29.15,Medium,1,0,5282746.83,0.193
GM10806,C129,2024-08-13,South,Home,B2C,Delivered,7,599.2313048483398,5,29.804449901514445,4,3984.89,376.32,2024,2024-08,2024Q3,Tuesday,False,3955.09,9.44,Low,0,0,5282746.83,0.075
GM10807,C061,2024-09-27,Central,Electronics,B2B,Delivered,45,666.8334255165157,5,19.953109552893036,5,28507.13,5685.6,2024,2024-09,2024Q3,Friday,False,28487.18,19.94,High,0,0,2559078.14,1.114
GM10808,C062,2023-05-31,Central,Beauty,B2C,Delivered,9,259.14178349652553,0,97.00598973329326,3,2332.28,806.35,2023,2023-05,2023Q2,Wednesday,False,2235.27,34.57,Low,0,0,5282746.83,0.044
GM10809,C168,2024-03-09,North,Books,B2B,Delivered,50,758.3644185430999,10,59.16118132062235,5,34126.4,5371.32,2024,2024-03,2024Q1,Saturday,True,34067.24,15.74,High,0,0,2559078.14,1.334
GM10810,C025,2024-05-27,East,Home,B2B,Returned,50,275.52144907692093,10,104.25202420519972,4,12398.47,1649.21,2024,2024-05,2024Q2,Monday,False,12294.22,13.3,High,1,0,2559078.14,0.484
GM10811,C120,2023-08-15,West,Books,B2C,Cancelled,33,640.386636693526,5,123.85938615383292,3,20076.12,3096.25,2023,2023-08,2023Q3,Tuesday,False,19952.26,15.42,High,0,1,5282746.83,0.38
GM10812,C188,2024-06-18,South,Home,B2C,Delivered,25,390.140910977428,10,142.27002664465616,4,8778.17,992.7,2024,2024-06,2024Q2,Tuesday,False,8635.9,11.31,Medium,0,0,5282746.83,0.166
GM10813,C135,2024-09-20,West,Electronics,B2C,Returned,44,53.38480373225604,0,130.80050573266357,3,2348.93,814.25,2024,2024-09,2024Q3,Friday,False,2218.13,34.66,Low,1,0,5282746.83,0.044
GM10814,C077,2023-01-10,South,Books,Enterprise,Returned,46,381.0953408951332,20,107.90150277449298,4,14024.31,4533.93,2023,2023-01,2023Q1,Tuesday,False,13916.41,32.33,High,1,0,1511486.14,0.928
GM10815,C161,2024-04-05,East,Books,B2B,Cancelled,38,528.3893897767855,20,190.20760503072867,3,16063.04,5004.29,2024,2024-04,2024Q2,Friday,False,15872.83,31.15,High,0,1,2559078.14,0.628
GM10816,C118,2024-08-04,South,Electronics,B2C,Returned,1,279.05900988842933,20,64.37150590918571,2,223.25,18.71,2024,2024-08,2024Q3,Sunday,True,158.88,8.38,Low,1,0,5282746.83,0.004
GM10817,C123,2024-01-09,South,Electronics,B2C,Delivered,25,716.6851860020897,20,149.62467400002362,4,14333.7,4828.8,2024,2024-01,2024Q1,Tuesday,False,14184.08,33.69,High,0,0,5282746.83,0.271
GM10818,C169,2024-12-24,South,Clothing,B2C,Delivered,31,173.19508731888,20,66.84080469502759,5,4295.24,237.54,2024,2024-12,2024Q4,Tuesday,False,4228.4,5.53,Medium,0,0,5282746.83,0.081
GM10819,C093,2024-08-24,West,Electronics,B2C,Delivered,34,64.59407368908992,10,20.174821176678428,5,1976.58,327.4,2024,2024-08,2024Q3,Saturday,True,1956.41,16.56,Low,0,0,5282746.83,0.037
GM10820,C021,2023-10-12,East,Books,Enterprise,Delivered,1,78.03122706797033,10,134.8984986271842,5,70.23,12.15,2023,2023-10,2023Q4,Thursday,False,-64.67,17.3,Low,0,0,1511486.14,0.005
GM10821,C015,2024-12-19,South,Sports,B2C,Delivered,45,595.0680519654906,0,17.287242194941207,3,26778.06,3499.78,2024,2024-12,2024Q4,Thursday,False,26760.77,13.07,High,0,0,5282746.83,0.507
GM10822,C067,2024-11-21,West,Clothing,B2C,Delivered,13,50.0652088507836,20,71.56288875589627,5,520.68,167.77,2024,2024-11,2024Q4,Thursday,False,449.12,32.22,Low,0,0,5282746.83,0.01
GM10823,C112,2023-01-26,South,Sports,B2C,Delivered,45,458.2552524550345,10,196.9232650629618,1,18559.34,2187.31,2023,2023-01,2023Q1,Thursday,False,18362.42,11.79,High,0,0,5282746.83,0.351
GM10824,C175,2023-03-16,West,Beauty,B2C,Delivered,33,89.50878240106137,15,52.819336674911064,5,2510.72,745.0,2023,2023-03,2023Q1,Thursday,False,2457.9,29.67,Low,0,0,5282746.83,0.048
GM10825,C132,2023-06-22,South,Home,B2B,Delivered,22,598.2610646795521,20,16.23508026485302,3,10529.39,3219.7,2023,2023-06,2023Q2,Thursday,False,10513.15,30.58,Medium,0,0,2559078.14,0.411
GM10826,C131,2024-08-15,West,Clothing,B2C,Delivered,20,417.0954192505331,20,135.57723883076739,5,6673.53,1264.52,2024,2024-08,2024Q3,Thursday,False,6537.95,18.95,Medium,0,0,5282746.83,0.126
GM10827,C132,2023-01-16,South,Clothing,Enterprise,Delivered,42,152.54586342882746,0,176.45447717828242,4,6406.93,2226.61,2023,2023-01,2023Q1,Monday,False,6230.48,34.75,Medium,0,0,1511486.14,0.424
GM10828,C011,2024-10-03,East,Electronics,Enterprise,Delivered,19,358.5651645589023,5,105.9257639742492,4,6472.1,1799.72,2024,2024-10,2024Q4,Thursday,False,6366.17,27.81,Medium,0,0,1511486.14,0.428
GM10829,C137,2024-05-25,West,Clothing,B2C,Delivered,22,68.11712564998359,5,66.44839194566151,2,1423.65,88.09,2024,2024-05,2024Q2,Saturday,True,1357.2,6.19,Low,0,0,5282746.83,0.027
GM10830,C156,2024-07-19,East,Electronics,B2C,Delivered,28,490.0213408641417,20,53.03256783709861,4,10976.48,2571.17,2024,2024-07,2024Q3,Friday,False,10923.45,23.42,Medium,0,0,5282746.83,0.208
GM10831,C002,2024-12-30,North,Electronics,B2C,Returned,4,267.95170314298457,15,48.2104788661766,3,911.04,210.98,2024,2024-12,2024Q4,Monday,False,862.83,23.16,Low,1,0,5282746.83,0.017
GM10832,C124,2023-12-13,East,Clothing,B2C,Returned,22,199.30145422387713,0,106.28462633712537,5,4384.63,1351.0,2023,2023-12,2023Q4,Wednesday,False,4278.35,30.81,Medium,1,0,5282746.83,0.083
GM10833,C062,2023-02-28,East,Electronics,Enterprise,Returned,49,431.9413231878801,10,16.778116383158476,4,19048.61,1932.19,2023,2023-02,2023Q1,Tuesday,False,19031.83,10.14,High,1,0,1511486.14,1.26
GM10834,C159,2023-10-13,South,Home,B2B,Pending,25,128.52913445813206,10,139.53948185437284,3,2891.91,284.71,2023,2023-10,2023Q4,Friday,False,2752.37,9.85,Low,0,0,2559078.14,0.113
GM10835,C150,2023-08-19,South,Beauty,B2C,Delivered,14,628.5268394446423,20,16.848427415197,2,7039.5,2305.31,2023,2023-08,2023Q3,Saturday,True,7022.65,32.75,Medium,0,0,5282746.83,0.133
GM10836,C154,2024-09-18,East,Beauty,B2C,Delivered,22,419.2926825510295,20,127.83722930728074,2,7379.55,399.82,2024,2024-09,2024Q3,Wednesday,False,7251.71,5.42,Medium,0,0,5282746.83,0.14
GM10837,C056,2023-05-23,South,Beauty,B2C,Delivered,17,299.46488128639953,20,84.49580666135942,3,4072.72,1049.42,2023,2023-05,2023Q2,Tuesday,False,3988.22,25.77,Medium,0,0,5282746.83,0.077
GM10838,C120,2024-04-27,North,Clothing,B2C,Delivered,6,289.4881193823798,0,30.34798077425532,2,1736.93,440.71,2024,2024-04,2024Q2,Saturday,True,1706.58,25.37,Low,0,0,5282746.83,0.033
GM10839,C006,2023-01-22,North,Home,B2C,Delivered,25,26.67628785361251,5,102.13403848281231,4,633.56,60.73,2023,2023-01,2023Q1,Sunday,True,531.43,9.59,Low,0,0,5282746.83,0.012
GM10840,C174,2024-07-23,West,Books,B2B,Delivered,27,741.9217866398584,0,24.35020148953147,3,20031.89,2057.07,2024,2024-07,2024Q3,Tuesday,False,20007.54,10.27,High,0,0,2559078.14,0.783
GM10841,C166,2024-02-21,East,Books,B2C,Delivered,49,89.26423716302718,10,47.44726059724765,4,3936.55,862.79,2024,2024-02,2024Q1,Wednesday,False,3889.1,21.92,Low,0,0,5282746.83,0.075
GM10842,C086,2023-08-19,North,Home,B2B,Delivered,9,758.7953577964604,20,51.8856313107997,4,5463.33,1670.43,2023,2023-08,2023Q3,Saturday,True,5411.44,30.58,Medium,0,0,2559078.14,0.213
GM10843,C113,2023-01-16,South,Home,B2C,Returned,14,672.2574654748779,20,188.7088562309274,4,7529.28,1307.68,2023,2023-01,2023Q1,Monday,False,7340.57,17.37,Medium,1,0,5282746.83,0.143
GM10844,C042,2024-11-20,Central,Beauty,B2B,Delivered,7,58.19470158293804,10,48.84776839280096,4,366.63,120.83,2024,2024-11,2024Q4,Wednesday,False,317.78,32.96,Low,0,0,2559078.14,0.014
GM10845,C157,2023-07-10,Central,Electronics,Enterprise,Delivered,4,786.8202693045691,25,17.263426175602383,5,2360.46,334.29,2023,2023-07,2023Q3,Monday,False,2343.2,14.16,Low,0,0,1511486.14,0.156
GM10846,C085,2024-11-04,East,Clothing,B2C,Delivered,33,496.13717375656444,15,172.06940919769966,4,13916.65,2745.14,2024,2024-11,2024Q4,Monday,False,13744.58,19.73,High,0,0,5282746.83,0.263
GM10847,C032,2023-01-08,East,Sports,B2C,Cancelled,18,540.1960871094533,15,132.68245466812257,5,8265.0,2271.5,2023,2023-01,2023Q1,Sunday,True,8132.32,27.48,Medium,0,1,5282746.83,0.156
GM10848,C065,2024-08-29,East,Home,B2B,Delivered,21,714.4372953459768,15,157.26532774532177,4,12752.71,2432.59,2024,2024-08,2024Q3,Thursday,False,12595.44,19.08,High,0,0,2559078.14,0.498
GM10849,C177,2023-01-16,South,Electronics,B2C,Delivered,33,36.28949766467071,0,78.6260846019579,5,1197.55,386.67,2023,2023-01,2023Q1,Monday,False,1118.92,32.29,Low,0,0,5282746.83,0.023
GM10850,C013,2023-12-23,North,Electronics,B2C,Delivered,36,255.39362180398993,20,122.13236356766443,3,7355.34,2326.87,2023,2023-12,2023Q4,Saturday,True,7233.21,31.64,Medium,0,0,5282746.83,0.139
GM10851,C070,2024-11-06,West,Clothing,B2C,Delivered,42,516.7138257188434,20,187.1389552325709,3,17361.58,3399.17,2024,2024-11,2024Q4,Wednesday,False,17174.44,19.58,High,0,0,5282746.83,0.329
GM10852,C043,2024-11-29,South,Clothing,Enterprise,Delivered,44,544.0323718348061,25,88.79842146528203,5,17953.07,1390.74,2024,2024-11,2024Q4,Friday,False,17864.27,7.75,High,0,0,1511486.14,1.188
GM10853,C138,2024-06-30,North,Clothing,B2C,Cancelled,20,741.8710117348304,10,193.5916438853447,4,13353.68,3220.3,2024,2024-06,2024Q2,Sunday,True,13160.09,24.12,High,0,1,5282746.83,0.253
GM10854,C138,2023-07-25,East,Sports,B2C,Delivered,40,136.78203829491554,5,41.778081940943885,4,5197.72,1604.07,2023,2023-07,2023Q3,Tuesday,False,5155.94,30.86,Medium,0,0,5282746.83,0.098
GM10855,C119,2024-10-23,South,Clothing,B2B,Pending,29,583.4110230100679,20,14.191870439526138,4,13535.14,1892.6,2024,2024-10,2024Q4,Wednesday,False,13520.95,13.98,High,0,0,2559078.14,0.529
GM10856,C034,2023-11-02,West,Home,B2C,Returned,50,243.4136620914212,15,52.86602651479017,2,10345.08,1025.19,2023,2023-11,2023Q4,Thursday,False,10292.21,9.91,Medium,1,0,5282746.83,0.196
GM10857,C058,2024-07-12,South,Books,B2C,Delivered,29,37.64860581081686,0,143.42735649714504,5,1091.81,263.87,2024,2024-07,2024Q3,Friday,False,948.38,24.17,Low,0,0,5282746.83,0.021
GM10858,C037,2023-12-09,Central,Beauty,Enterprise,Pending,10,398.1844629854815,20,28.630626282232406,2,3185.48,1071.65,2023,2023-12,2023Q4,Saturday,True,3156.85,33.64,Low,0,0,1511486.14,0.211
GM10859,C005,2023-01-30,South,Electronics,B2B,Delivered,36,307.1960581246098,25,168.08365114338207,5,8294.29,796.4,2023,2023-01,2023Q1,Monday,False,8126.21,9.6,Medium,0,0,2559078.14,0.324
GM10860,C153,2023-08-05,South,Sports,B2B,Delivered,19,80.84607855123882,0,121.48235126199042,4,1536.08,130.74,2023,2023-08,2023Q3,Saturday,True,1414.6,8.51,Low,0,0,2559078.14,0.06
GM10861,C040,2024-04-01,East,Books,B2B,Returned,7,779.9795681536697,15,71.93940684594838,5,4640.88,1462.9,2024,2024-04,2024Q2,Monday,False,4568.94,31.52,Medium,1,0,2559078.14,0.181
GM10862,C098,2023-07-29,North,Electronics,Enterprise,Returned,12,112.43894900563977,10,191.74195090514172,3,1214.34,244.64,2023,2023-07,2023Q3,Saturday,True,1022.6,20.15,Low,1,0,1511486.14,0.08
GM10863,C121,2023-10-03,West,Sports,B2C,Returned,42,470.33779575515183,25,14.963295832228486,5,14815.64,1324.34,2023,2023-10,2023Q4,Tuesday,False,14800.68,8.94,High,1,0,5282746.83,0.28
GM10864,C169,2024-04-08,East,Electronics,B2C,Delivered,36,634.0667643581503,10,120.24161184411213,2,20543.76,1981.92,2024,2024-04,2024Q2,Monday,False,20423.52,9.65,High,0,0,5282746.83,0.389
GM10865,C197,2024-07-11,North,Books,B2C,Delivered,14,783.2677127538318,5,29.397632536908986,3,10417.46,1402.49,2024,2024-07,2024Q3,Thursday,False,10388.06,13.46,Medium,0,0,5282746.83,0.197
GM10866,C004,2023-01-29,North,Electronics,B2B,Returned,23,581.8425584607254,0,80.94807531450117,4,13382.38,2242.9,2023,2023-01,2023Q1,Sunday,True,13301.43,16.76,High,1,0,2559078.14,0.523
GM10867,C067,2023-01-22,East,Sports,B2C,Delivered,19,221.32980546696726,20,120.66059553035396,3,3364.21,387.54,2023,2023-01,2023Q1,Sunday,True,3243.55,11.52,Low,0,0,5282746.83,0.064
GM10868,C062,2024-04-30,Central,Beauty,B2C,Delivered,36,652.5361355650257,15,106.60119397325262,4,19967.61,1165.26,2024,2024-04,2024Q2,Tuesday,False,19861.01,5.84,High,0,0,5282746.83,0.378
GM10869,C059,2024-08-02,South,Sports,B2B,Delivered,30,471.41275840015254,0,88.55788067219018,2,14142.38,4512.37,2024,2024-08,2024Q3,Friday,False,14053.82,31.91,High,0,0,2559078.14,0.553
GM10870,C152,2024-12-02,North,Electronics,B2B,Delivered,21,394.44657162335744,10,101.42999085238048,4,7455.04,2322.33,2024,2024-12,2024Q4,Monday,False,7353.61,31.15,Medium,0,0,2559078.14,0.291
GM10871,C017,2024-10-26,Central,Home,B2C,Delivered,22,326.4184851518402,20,82.05516379876985,2,5744.97,1389.97,2024,2024-10,2024Q4,Saturday,True,5662.91,24.19,Medium,0,0,5282746.83,0.109
GM10872,C050,2023-06-26,North,Electronics,B2C,Cancelled,14,544.3156252050228,5,52.67535417857621,2,7239.4,1773.7,2023,2023-06,2023Q2,Monday,False,7186.72,24.5,Medium,0,1,5282746.83,0.137
GM10873,C095,2024-01-05,North,Clothing,B2C,Delivered,29,444.8630507449005,20,164.99545524804336,4,10320.82,1700.28,2024,2024-01,2024Q1,Friday,False,10155.82,16.47,Medium,0,0,5282746.83,0.195
GM10874,C004,2023-05-15,North,Home,B2C,Delivered,10,600.754422014553,15,172.37087960962114,5,5106.41,730.64,2023,2023-05,2023Q2,Monday,False,4934.04,14.31,Medium,0,0,5282746.83,0.097
GM10875,C114,2024-05-13,East,Clothing,B2C,Delivered,31,261.0462304340338,10,75.66858801897195,5,7283.19,514.4,2024,2024-05,2024Q2,Monday,False,7207.52,7.06,Medium,0,0,5282746.83,0.138
GM10876,C041,2024-01-10,East,Electronics,B2C,Delivered,34,439.5525505977467,25,175.76624065525795,5,11208.59,3023.58,2024,2024-01,2024Q1,Wednesday,False,11032.82,26.98,High,0,0,5282746.83,0.212
GM10877,C184,2023-04-03,North,Books,B2C,Delivered,14,288.26437414175604,10,176.48738884441318,3,3632.13,499.2,2023,2023-04,2023Q2,Monday,False,3455.64,13.74,Low,0,0,5282746.83,0.069
GM10878,C165,2024-11-04,South,Electronics,B2B,Delivered,5,536.2941400105109,5,199.9550174745953,5,2547.4,846.64,2024,2024-11,2024Q4,Monday,False,2347.44,33.24,Low,0,0,2559078.14,0.1
GM10879,C056,2024-03-13,East,Beauty,B2C,Cancelled,32,600.1909553393308,15,122.2614299451862,4,16325.19,2474.44,2024,2024-03,2024Q1,Wednesday,False,16202.93,15.16,High,0,1,5282746.83,0.309
